代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sh603317	天味食品	　68.41	-1.14	-1.639%	68.40	68.41	69.55	69.88	70.30	68.41	28,243	19,648.81	股吧
sh603328	依顿电子	　8.36	+0.22	+2.703%	8.36	8.37	8.14	8.15	8.36	8.06	70,726	5,782.32	股吧
sh603338	浙江鼎力	　101.30	-2.55	-2.455%	101.30	101.59	103.85	103.47	104.49	101.27	18,635	19,068.66	股吧
sh603345	安井食品	　186.39	-0.68	-0.364%	186.29	186.39	187.07	188.01	194.83	186.05	23,076	44,004.06	股吧
sh603355	莱克电气	　31.13	-0.62	-1.953%	31.10	31.13	31.75	31.75	32.30	31.13	18,610	5,896.25	股吧
sh603377	东方时尚	　19.40	-0.18	-0.919%	19.40	19.41	19.58	19.58	19.70	19.20	37,545	7,304.16	股吧
sh603379	三美股份	　19.30	+0.65	+3.485%	19.30	19.31	18.65	18.66	19.30	18.45	30,152	5,713.68	股吧
sh603444	吉比特	　396.21	-4.79	-1.195%	396.21	396.99	401.00	402.34	404.50	389.02	9,711	38,530.09	股吧
sh603486	科沃斯	　68.11	-0.89	-1.290%	68.11	68.12	69.00	67.97	72.50	67.75	43,617	30,350.84	股吧
sh603515	欧普照明	　31.55	-0.93	-2.863%	31.55	31.57	32.48	32.65	32.70	31.18	23,202	7,331.97	股吧
sh603568	伟明环保	　21.15	+0.10	+0.475%	21.14	21.15	21.05	21.14	21.28	20.90	27,981	5,916.23	股吧
sh603589	口子窖	　66.01	-0.37	-0.557%	66.01	66.40	66.38	66.04	68.15	65.14	129,106	86,276.34	股吧
sh603605	珀莱雅	　162.00	-4.16	-2.504%	161.90	162.00	166.16	166.70	169.00	161.00	14,706	24,219.41	股吧
sh603638	艾迪精密	　62.19	+0.19	+0.306%	62.19	62.54	62.00	62.06	63.57	61.39	42,431	26,646.90	股吧
sh603650	彤程新材	　33.00	-0.95	-2.798%	33.00	33.02	33.95	34.00	34.29	32.67	41,884	13,908.95	股吧
sh603708	家家悦	　23.05	-0.77	-3.233%	23.05	23.06	23.82	23.93	23.94	22.75	106,057	24,563.58	股吧
sh603712	七一二	　37.08	-0.12	-0.323%	36.97	37.08	37.20	37.30	37.30	36.51	32,312	11,903.62	股吧
sh603719	良品铺子	　56.54	-0.56	-0.981%	56.54	57.09	57.10	57.10	58.37	56.35	18,868	10,753.23	股吧
sh603737	三棵树	　138.25	-5.24	-3.652%	138.25	138.30	143.49	143.44	145.00	135.72	27,105	37,626.09	股吧
sh603786	科博达	　75.85	-0.65	-0.850%	75.85	75.91	76.50	77.51	78.50	74.85	6,766	5,163.50	股吧
sh603806	福斯特	　75.23	-0.37	-0.489%	75.23	75.25	75.60	75.00	77.20	74.77	50,921	38,779.52	股吧
sh603816	顾家家居	　74.06	+0.92	+1.258%	74.06	74.20	73.14	73.95	76.00	73.31	34,169	25,453.03	股吧
sh603858	步长制药	　25.25	-0.71	-2.735%	25.24	25.25	25.96	25.90	26.26	25.25	138,951	36,023.63	股吧
sh603866	桃李面包	　60.30	-0.17	-0.281%	60.30	60.37	60.47	60.55	61.61	60.03	25,680	15,666.23	股吧
sh603868	飞科电器	　48.52	+0.12	+0.248%	48.52	48.53	48.40	48.50	49.21	47.85	11,607	5,608.20	股吧
sh603882	金域医学	　99.50	-0.70	-0.699%	99.49	99.50	100.20	99.20	100.99	97.25	46,640	46,440.17	股吧
sh603883	老百姓	　65.89	-1.39	-2.066%	65.89	65.90	67.28	67.35	67.84	65.60	28,297	18,822.04	股吧
sh603885	吉祥航空	　11.17	-0.12	-1.063%	11.17	11.19	11.29	11.31	11.46	11.09	75,670	8,522.19	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sh603888	新华网	　18.12	-0.46	-2.476%	18.10	18.12	18.58	18.64	18.64	17.98	30,694	5,572.45	股吧
sh603893	瑞芯微	　83.30	+3.70	+4.648%	83.30	83.31	79.60	79.60	83.56	78.16	52,981	43,059.85	股吧
sh603927	中科软	　45.30	+1.90	+4.378%	45.30	45.31	43.40	43.12	45.35	42.85	149,965	66,283.90	股吧
sh603983	丸美股份	　58.58	-0.71	-1.198%	58.58	58.80	59.29	59.32	59.99	58.19	14,383	8,478.75	股吧
sh688002	睿创微纳	　111.00	+5.17	+4.885%	110.67	111.00	105.83	105.83	111.00	104.67	85,010	92,355.72	股吧
sh688029	南微医学	　172.00	+1.40	+0.821%	171.54	172.00	170.60	171.30	172.00	165.50	22,266	37,540.21	股吧
sh688088	虹软科技	　73.37	+1.42	+1.974%	73.21	73.37	71.95	71.65	73.37	70.85	63,341	45,820.70	股吧
sh688099	晶晨股份	　81.97	+6.37	+8.426%	81.80	81.97	75.60	75.00	81.97	74.50	78,799	62,413.19	股吧
sh688321	微芯生物	　41.80	+1.92	+4.814%	41.62	41.80	39.88	39.70	42.16	39.70	61,965	25,270.61	股吧
sz000008	神州高铁	　2.63	-0.05	-1.866%	2.63	2.64	2.68	2.68	2.68	2.62	146,723	3,885.85	股吧
sz000009	中国宝安	　6.87	-0.20	-2.829%	6.87	6.88	7.07	7.07	7.12	6.83	324,338	22,444.95	股吧
sz000012	南 玻Ａ	　6.89	-0.08	-1.148%	6.89	6.90	6.97	6.99	7.03	6.65	818,046	55,931.00	股吧
sz000021	深科技	　20.68	+0.22	+1.075%	20.67	20.68	20.46	20.39	20.70	20.14	155,948	31,900.77	股吧
sz000027	深圳能源	　5.38	-0.11	-2.004%	5.38	5.39	5.49	5.49	5.53	5.36	148,408	8,030.22	股吧
sz000028	国药一致	　53.10	+0.30	+0.568%	53.10	53.11	52.80	52.77	54.54	51.50	150,082	79,826.62	股吧
sz000031	大悦城	　4.60	-0.10	-2.128%	4.60	4.61	4.70	4.70	4.70	4.59	62,077	2,869.88	股吧
sz000039	中集集团	　14.45	-0.59	-3.923%	14.45	14.46	15.04	15.01	15.05	14.40	216,700	31,756.87	股吧
sz000046	泛海控股	　3.69	-0.15	-3.906%	3.69	3.70	3.84	3.82	3.84	3.66	99,629	3,714.05	股吧
sz000050	深天马Ａ	　14.63	-0.49	-3.241%	14.63	14.64	15.12	15.13	15.17	14.44	231,533	33,967.50	股吧
sz000060	中金岭南	　4.54	-0.05	-1.089%	4.54	4.55	4.59	4.69	4.74	4.49	659,701	30,421.67	股吧
sz000061	农 产 品	　6.69	-0.08	-1.182%	6.69	6.70	6.77	6.77	6.83	6.64	75,680	5,076.45	股吧
sz000062	深圳华强	　13.36	-0.44	-3.188%	13.36	13.37	13.80	13.83	13.96	13.33	36,058	4,868.54	股吧
sz000078	海王生物	　3.97	-0.06	-1.489%	3.96	3.97	4.03	4.04	4.05	3.93	175,050	6,962.55	股吧
sz000089	深圳机场	　8.24	-0.07	-0.842%	8.24	8.25	8.31	8.35	8.36	8.20	111,169	9,179.61	股吧
sz000090	天健集团	　6.33	-0.15	-2.315%	6.32	6.33	6.48	6.49	6.52	6.25	132,182	8,372.15	股吧
sz000156	华数传媒	　9.13	-0.22	-2.353%	9.12	9.13	9.35	9.35	9.37	9.03	63,627	5,812.70	股吧
sz000158	常山北明	　6.74	-0.24	-3.438%	6.74	6.75	6.98	6.95	6.97	6.66	243,408	16,508.18	股吧
sz000301	东方盛虹	　9.84	-0.16	-1.600%	9.84	9.86	10.00	10.12	10.55	9.82	231,119	23,365.63	股吧
sz000400	许继电气	　14.97	-0.50	-3.232%	14.97	14.98	15.47	15.48	15.53	14.87	165,094	24,950.15	股吧
sz000401	冀东水泥	　15.16	-0.10	-0.655%	15.16	15.17	15.26	15.27	15.40	15.06	94,524	14,363.06	股吧
sz000402	金 融 街	　6.67	-0.07	-1.039%	6.67	6.68	6.74	6.70	6.73	6.66	39,482	2,637.86	股吧
sz000415	渤海租赁	　2.57	-0.05	-1.908%	2.57	2.58	2.62	2.61	2.63	2.54	167,700	4,318.03	股吧
sz000488	晨鸣纸业	　6.20	-0.12	-1.899%	6.20	6.21	6.32	6.31	6.39	6.14	480,757	30,054.88	股吧
sz000501	鄂武商Ａ	　12.07	-0.71	-5.556%	12.07	12.08	12.78	12.78	12.94	11.91	182,399	22,343.48	股吧
sz000513	丽珠集团	　43.27	-0.37	-0.848%	43.27	43.28	43.64	43.64	44.44	42.81	53,232	23,230.17	股吧
sz000519	中兵红箭	　9.27	-0.01	-0.108%	9.27	9.28	9.28	9.30	9.33	9.18	208,766	19,324.81	股吧
sz000528	柳 工	　7.45	+0.06	+0.812%	7.45	7.46	7.39	7.43	7.51	7.29	257,417	19,067.52	股吧
sz000537	广宇发展	　6.49	-0.07	-1.067%	6.49	6.50	6.56	6.52	6.58	6.43	40,431	2,620.05	股吧
sz000540	中天金融	　3.44	+0.08	+2.381%	3.44	3.45	3.36	3.35	3.45	3.31	852,842	28,957.29	股吧
sz000543	皖能电力	　3.95	-0.06	-1.496%	3.95	3.96	4.01	4.01	4.02	3.93	162,367	6,447.30	股吧
sz000547	航天发展	　21.90	-0.98	-4.283%	21.90	21.91	22.88	22.66	22.87	21.56	336,689	74,720.49	股吧
sz000553	安道麦A	　7.97	-0.11	-1.361%	7.96	7.97	8.08	8.08	8.08	7.91	23,384	1,863.38	股吧
sz000559	万向钱潮	　5.75	-0.17	-2.872%	5.74	5.75	5.92	5.96	5.96	5.68	203,324	11,765.66	股吧
sz000563	陕国投Ａ	　3.68	-0.03	-0.809%	3.68	3.69	3.71	3.72	3.73	3.65	215,403	7,932.74	股吧
sz000564	供销大集	　2.86	-0.10	-3.378%	2.85	2.86	2.96	2.95	2.96	2.85	543,457	15,693.45	股吧
sz000581	威孚高科	　23.72	-0.04	-0.168%	23.70	23.72	23.76	23.79	23.98	23.10	107,155	25,188.78	股吧
sz000598	兴蓉环境	　4.96	-0.03	-0.601%	4.95	4.96	4.99	4.97	4.99	4.90	105,315	5,209.49	股吧
sz000600	建投能源	　5.33	-0.09	-1.661%	5.33	5.34	5.42	5.41	5.46	5.28	76,988	4,116.08	股吧
sz000623	吉林敖东	　16.65	-0.27	-1.596%	16.65	16.66	16.92	16.94	16.99	16.57	93,732	15,670.53	股吧
sz000629	攀钢钒钛	　2.26	-0.01	-0.441%	2.26	2.27	2.27	2.29	2.35	2.24	743,561	17,036.69	股吧
sz000630	铜陵有色	　2.48	-0.03	-1.195%	2.48	2.49	2.51	2.59	2.61	2.44	1,929,200	48,790.82	股吧
sz000636	风华高科	　34.66	-0.76	-2.146%	34.65	34.66	35.42	35.50	35.70	34.29	162,774	56,957.47	股吧
sz000681	视觉中国	　14.90	-0.11	-0.733%	14.89	14.90	15.01	15.05	15.10	14.80	46,595	6,958.95	股吧
sz000685	中山公用	　8.32	-0.14	-1.655%	8.32	8.35	8.46	8.44	8.48	8.27	68,554	5,722.48	股吧
sz000686	东北证券	　9.46	-0.17	-1.765%	9.46	9.47	9.63	9.65	9.65	9.35	195,975	18,568.51	股吧
sz000690	宝新能源	　6.79	-0.26	-3.688%	6.78	6.79	7.05	7.00	7.02	6.76	138,268	9,474.88	股吧
sz000709	河钢股份	　2.28	+0.02	+0.885%	2.27	2.28	2.26	2.27	2.29	2.25	1,069,773	24,265.73	股吧
sz000717	韶钢松山	　4.60	-0.12	-2.542%	4.60	4.61	4.72	4.78	4.80	4.54	404,924	18,876.32	股吧
sz000718	苏宁环球	　3.46	+0.12	+3.593%	3.46	3.47	3.34	3.36	3.52	3.31	420,073	14,260.55	股吧
sz000729	燕京啤酒	　8.23	-0.15	-1.790%	8.22	8.23	8.38	8.34	8.56	8.00	321,860	26,636.58	股吧
sz000732	泰禾集团	　3.51	-0.19	-5.135%	3.51	3.52	3.70	3.70	3.71	3.47	374,427	13,268.67	股吧
sz000738	航发控制	　19.16	-0.76	-3.815%	19.15	19.16	19.92	19.92	20.01	18.94	206,637	40,047.44	股吧
sz000739	普洛药业	　22.70	-0.30	-1.304%	22.70	22.71	23.00	23.09	23.30	22.61	61,409	14,077.53	股吧
sz000750	国海证券	　5.30	-0.11	-2.033%	5.30	5.31	5.41	5.41	5.43	5.26	1,160,790	61,768.51	股吧
sz000758	中色股份	　4.65	-0.09	-1.899%	4.65	4.66	4.74	4.80	4.90	4.59	325,447	15,414.55	股吧
sz000778	新兴铸管	　3.69	-0.03	-0.806%	3.68	3.69	3.72	3.73	3.75	3.66	250,770	9,261.66	股吧
sz000807	云铝股份	　8.07	-0.42	-4.947%	8.07	8.08	8.49	8.66	8.71	7.92	1,653,225	135,960.51	股吧
sz000813	德展健康	　5.95	-0.15	-2.459%	5.94	5.95	6.10	6.09	6.09	5.94	120,492	7,231.27	股吧
sz000825	太钢不锈	　3.63	-0.05	-1.359%	3.62	3.63	3.68	3.72	3.80	3.61	281,052	10,348.00	股吧
sz000826	启迪环境	　7.39	-0.15	-1.989%	7.38	7.39	7.54	7.55	7.59	7.33	92,566	6,850.07	股吧
sz000830	鲁西化工	　12.94	+0.01	+0.077%	12.93	12.94	12.93	13.01	13.30	12.79	317,470	41,324.29	股吧
sz000869	张 裕Ａ	　45.09	+0.44	+0.985%	45.09	45.10	44.65	45.00	46.46	43.47	129,231	58,070.31	股吧
sz000877	天山股份	　15.07	-0.18	-1.180%	15.06	15.07	15.25	15.25	15.56	14.90	155,464	23,582.15	股吧
sz000878	云南铜业	　15.08	-0.29	-1.887%	15.08	15.09	15.37	15.85	16.00	14.85	496,490	76,895.22	股吧
sz000883	湖北能源	　3.73	-0.09	-2.356%	3.73	3.74	3.82	3.84	3.84	3.72	152,165	5,721.39	股吧
sz000887	中鼎股份	　11.77	-0.23	-1.917%	11.76	11.77	12.00	11.99	12.15	11.59	185,165	21,855.59	股吧
sz000898	鞍钢股份	　3.17	-0.02	-0.627%	3.17	3.18	3.19	3.22	3.27	3.13	596,028	19,090.53	股吧
sz000930	中粮科技	　8.50	-0.23	-2.635%	8.49	8.50	8.73	8.77	8.83	8.38	282,884	24,278.80	股吧
sz000932	华菱钢铁	　5.02	-0.18	-3.462%	5.02	5.03	5.20	5.25	5.30	4.99	758,556	38,671.43	股吧
sz000937	冀中能源	　3.95	0.00	0.000%	3.95	3.96	3.95	4.02	4.10	3.91	385,467	15,422.75	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz000959	首钢股份	　3.85	-0.13	-3.266%	3.84	3.85	3.98	4.01	4.03	3.81	220,413	8,569.88	股吧
sz000960	锡业股份	　10.46	-0.28	-2.607%	10.45	10.46	10.74	10.82	10.93	10.31	285,156	30,080.91	股吧
sz000967	盈峰环境	　8.79	-0.09	-1.014%	8.78	8.79	8.88	8.87	8.94	8.73	76,264	6,709.04	股吧
sz000970	中科三环	　9.47	-0.26	-2.672%	9.47	9.48	9.73	9.75	9.80	9.40	157,637	15,037.69	股吧
sz000975	银泰黄金	　8.68	-0.18	-2.032%	8.67	8.68	8.86	8.85	9.00	8.60	286,962	24,970.67	股吧
sz000983	西山煤电	　5.66	-0.12	-2.076%	5.65	5.66	5.78	5.86	5.98	5.45	1,613,296	91,851.72	股吧
sz000988	华工科技	　23.22	-0.66	-2.764%	23.18	23.22	23.88	23.92	23.93	22.88	221,893	51,744.60	股吧
sz000990	诚志股份	　13.33	+0.13	+0.985%	13.33	13.34	13.20	13.19	13.33	13.00	56,238	7,414.16	股吧
sz000997	新 大 陆	　15.18	-0.29	-1.875%	15.18	15.19	15.47	15.43	15.47	15.10	110,969	16,973.28	股吧
sz000998	隆平高科	　17.66	+0.17	+0.972%	17.65	17.66	17.49	17.30	17.98	17.20	268,709	47,339.31	股吧
sz000999	华润三九	　26.34	+0.22	+0.842%	26.32	26.34	26.12	26.19	26.55	26.14	57,284	15,091.07	股吧
sz001872	招商港口	　15.46	-0.04	-0.258%	15.35	15.46	15.50	15.50	15.67	15.15	22,169	3,395.01	股吧
sz001914	招商积余	　21.84	-1.55	-6.627%	21.83	21.84	23.39	23.35	23.47	21.71	165,698	36,783.96	股吧
sz002002	鸿达兴业	　3.77	-0.03	-0.789%	3.77	3.78	3.80	3.76	3.82	3.73	450,884	16,944.79	股吧
sz002004	华邦健康	　5.70	+0.03	+0.529%	5.69	5.70	5.67	5.67	5.72	5.56	263,183	14,852.98	股吧
sz002010	传化智联	　5.06	-0.17	-3.250%	5.06	5.07	5.23	5.21	5.26	5.00	198,129	10,074.83	股吧
sz002013	中航机电	　10.19	-0.49	-4.588%	10.18	10.19	10.68	10.76	10.76	10.01	715,036	73,502.89	股吧
sz002019	亿帆医药	　20.47	-0.82	-3.852%	20.47	20.48	21.29	21.29	21.39	20.40	129,431	26,859.26	股吧
sz002028	思源电气	　20.78	-0.67	-3.124%	20.78	20.79	21.45	21.48	21.55	20.58	112,556	23,546.45	股吧
sz002030	达安基因	　31.98	-0.76	-2.321%	31.97	31.98	32.74	32.74	32.90	31.57	199,681	64,148.12	股吧
sz002038	双鹭药业	　10.79	-0.18	-1.641%	10.78	10.79	10.97	10.97	11.03	10.69	98,599	10,657.31	股吧
sz002048	宁波华翔	　15.40	-0.44	-2.778%	15.39	15.40	15.84	15.84	15.94	15.20	93,893	14,495.80	股吧
sz002051	中工国际	　7.19	-0.12	-1.642%	7.19	7.20	7.31	7.30	7.34	7.12	42,071	3,022.48	股吧
sz002056	横店东磁	　13.35	-0.55	-3.957%	13.34	13.35	13.90	13.98	13.99	13.15	346,993	46,640.14	股吧
sz002064	华峰氨纶	　9.11	-0.12	-1.300%	9.11	9.12	9.23	9.20	9.35	9.00	194,503	17,766.19	股吧
sz002074	国轩高科	　31.30	+0.45	+1.459%	31.29	31.30	30.85	30.86	31.96	30.33	793,071	247,650.06	股吧
sz002075	沙钢股份	　11.72	-0.43	-3.539%	11.71	11.72	12.15	12.20	12.25	11.60	455,908	53,822.64	股吧
sz002078	太阳纸业	　14.51	-0.39	-2.617%	14.50	14.51	14.90	14.90	15.01	14.30	164,849	23,978.68	股吧
sz002080	中材科技	　--	0.00	0.000%	0.00	0.00	19.29	0.00	0.00	0.00	0	0.00	股吧
sz002081	金 螳 螂	　10.48	+0.11	+1.061%	10.48	10.50	10.37	10.32	10.55	9.72	328,076	33,240.33	股吧
sz002085	万丰奥威	　7.15	0.00	0.000%	7.15	7.16	7.15	7.15	7.22	7.02	261,285	18,555.83	股吧
sz002092	中泰化学	　5.92	-0.13	-2.149%	5.92	5.93	6.05	6.03	6.22	5.87	446,006	26,727.26	股吧
sz002093	国脉科技	　7.73	-0.14	-1.779%	7.73	7.74	7.87	7.87	7.90	7.64	74,767	5,777.83	股吧
sz002110	三钢闽光	　6.99	-0.05	-0.710%	6.98	6.99	7.04	7.07	7.13	6.90	258,962	18,059.17	股吧
sz002124	天邦股份	　15.28	-0.37	-2.364%	15.28	15.31	15.65	15.57	15.64	15.23	217,773	33,532.73	股吧
sz002128	露天煤业	　11.04	-0.02	-0.181%	11.04	11.05	11.06	11.26	11.45	11.01	312,142	35,002.05	股吧
sz002131	利欧股份	　3.15	-0.09	-2.778%	3.15	3.16	3.24	3.23	3.26	3.12	1,370,726	43,520.03	股吧
sz002138	顺络电子	　25.31	-1.43	-5.348%	25.31	25.32	26.74	26.71	26.74	25.01	235,759	60,517.25	股吧
sz002152	广电运通	　10.90	-0.58	-5.052%	10.90	10.91	11.48	11.49	11.52	10.60	381,935	41,864.54	股吧
sz002155	湖南黄金	　8.24	-0.07	-0.842%	8.24	8.25	8.31	8.32	8.39	8.20	131,426	10,880.87	股吧
sz002156	通富微电	　26.74	-0.63	-2.302%	26.73	26.74	27.37	27.38	27.40	26.34	442,746	118,608.34	股吧
sz002174	游族网络	　16.18	+0.25	+1.569%	16.17	16.18	15.93	15.97	16.31	15.67	149,807	23,949.55	股吧
sz002183	怡 亚 通	　4.62	-0.17	-3.549%	4.62	4.63	4.79	4.78	4.80	4.57	209,395	9,768.46	股吧
sz002185	华天科技	　14.18	-0.70	-4.704%	14.17	14.18	14.88	14.86	14.90	14.00	1,101,827	157,090.08	股吧
sz002191	劲嘉股份	　9.98	0.00	0.000%	9.97	9.98	9.98	10.00	10.21	9.86	205,097	20,536.90	股吧
sz002195	二三四五	　2.40	-0.07	-2.834%	2.40	2.41	2.47	2.46	2.47	2.39	974,962	23,571.31	股吧
sz002203	海亮股份	　7.92	-0.31	-3.767%	7.91	7.92	8.23	8.30	8.35	7.69	158,029	12,563.37	股吧
sz002212	天融信	　20.39	-0.61	-2.905%	20.39	20.40	21.00	21.11	21.23	20.29	69,339	14,308.48	股吧
sz002217	合力泰	　4.30	-0.11	-2.494%	4.30	4.31	4.41	4.42	4.42	4.26	265,773	11,454.62	股吧
sz002221	东华能源	　10.40	-0.22	-2.072%	10.40	10.44	10.62	10.68	10.93	10.33	162,626	17,214.93	股吧
sz002223	鱼跃医疗	　27.08	-0.80	-2.869%	27.08	27.09	27.88	27.87	27.96	27.00	114,294	31,226.35	股吧
sz002233	塔牌集团	　12.88	-0.23	-1.754%	12.88	12.91	13.11	13.12	13.20	12.81	151,228	19,594.56	股吧
sz002242	九阳股份	　32.02	-0.43	-1.325%	32.01	32.02	32.45	32.54	32.64	31.42	44,892	14,314.80	股吧
sz002244	滨江集团	　4.83	-0.07	-1.429%	4.83	4.84	4.90	4.90	4.91	4.82	156,271	7,590.27	股吧
sz002249	大洋电机	　4.02	-0.12	-2.899%	4.02	4.03	4.14	4.11	4.19	3.97	497,667	20,109.96	股吧
sz002250	联化科技	　24.54	-0.16	-0.648%	24.52	24.54	24.70	24.60	25.01	24.33	64,196	15,802.64	股吧
sz002266	浙富控股	　4.37	-0.08	-1.798%	4.36	4.37	4.45	4.42	4.44	4.31	135,222	5,905.35	股吧
sz002268	卫 士 通	　17.98	-0.16	-0.882%	17.96	17.98	18.14	18.16	18.20	17.77	70,050	12,547.03	股吧
sz002273	水晶光电	　12.34	-0.38	-2.987%	12.33	12.34	12.72	12.69	12.72	12.20	269,357	33,253.64	股吧
sz002281	光迅科技	　29.15	-1.74	-5.633%	29.15	29.16	30.89	30.69	30.76	29.05	200,661	59,189.05	股吧
sz002294	信立泰	　25.00	-1.64	-6.156%	25.00	25.02	26.64	26.57	26.87	24.91	113,268	28,963.77	股吧
sz002299	圣农发展	　27.82	-0.58	-2.042%	27.82	27.85	28.40	28.04	28.76	27.82	178,668	50,381.70	股吧
sz002302	西部建设	　9.23	+0.07	+0.764%	9.22	9.23	9.16	9.27	9.32	9.16	71,371	6,575.47	股吧
sz002317	众生药业	　12.74	-0.63	-4.712%	12.74	12.75	13.37	13.33	13.37	12.63	169,977	22,005.08	股吧
sz002340	格林美	　5.17	+0.03	+0.584%	5.17	5.18	5.14	5.26	5.37	5.12	2,073,820	108,666.26	股吧
sz002353	杰瑞股份	　37.25	+1.35	+3.760%	37.25	37.27	35.90	36.70	37.90	36.70	160,866	60,125.47	股吧
sz002368	太极股份	　28.10	-0.11	-0.390%	28.09	28.10	28.21	28.10	28.34	27.51	75,884	21,173.50	股吧
sz002372	伟星新材	　18.56	+0.01	+0.054%	18.55	18.56	18.55	18.64	18.89	18.10	74,078	13,645.24	股吧
sz002373	千方科技	　18.12	-1.42	-7.267%	18.11	18.12	19.54	19.41	19.44	17.84	411,052	74,938.43	股吧
sz002375	亚厦股份	　8.07	-0.22	-2.654%	8.06	8.07	8.29	8.30	8.30	7.93	77,946	6,302.86	股吧
sz002382	蓝帆医疗	　21.42	-0.68	-3.077%	21.42	21.43	22.10	21.85	21.90	21.18	332,607	71,640.95	股吧
sz002385	大北农	　9.30	+0.15	+1.639%	9.29	9.30	9.15	9.14	9.44	9.04	1,794,784	165,903.75	股吧
sz002387	维信诺	　13.00	+0.15	+1.167%	12.99	13.00	12.85	12.85	13.11	12.37	127,346	16,077.50	股吧
sz002390	信邦制药	　6.67	-0.27	-3.890%	6.66	6.67	6.94	6.99	6.99	6.60	96,948	6,538.19	股吧
sz002396	星网锐捷	　25.85	+0.27	+1.056%	25.84	25.85	25.58	25.53	25.88	25.25	159,084	40,756.07	股吧
sz002399	海普瑞	　18.08	-0.57	-3.056%	18.08	18.10	18.65	18.63	18.65	18.00	43,425	7,922.96	股吧
sz002408	齐翔腾达	　8.58	-0.15	-1.718%	8.57	8.58	8.73	8.73	8.79	8.43	162,345	13,928.23	股吧
sz002416	爱施德	　8.78	+0.13	+1.503%	8.77	8.78	8.65	8.66	8.95	8.60	310,704	27,343.93	股吧
sz002419	天虹股份	　8.43	-0.04	-0.472%	8.43	8.44	8.47	8.47	8.48	8.28	43,000	3,601.01	股吧
sz002423	中粮资本	　9.52	-0.21	-2.158%	9.52	9.53	9.73	9.73	9.78	9.47	42,366	4,060.74	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz002424	贵州百灵	　8.51	-0.21	-2.408%	8.51	8.52	8.72	8.73	8.80	8.46	74,999	6,445.26	股吧
sz002429	兆驰股份	　5.99	-0.14	-2.284%	5.99	6.00	6.13	6.16	6.18	5.84	614,595	36,649.61	股吧
sz002434	万里扬	　8.91	-0.04	-0.447%	8.90	8.91	8.95	8.99	9.15	8.86	158,860	14,311.11	股吧
sz002440	闰土股份	　9.73	-0.29	-2.894%	9.73	9.74	10.02	10.01	10.05	9.63	106,596	10,422.55	股吧
sz002444	巨星科技	　25.66	-1.19	-4.432%	25.66	25.68	26.85	27.20	27.43	25.31	159,213	41,481.66	股吧
sz002458	益生股份	　12.18	-0.08	-0.653%	12.18	12.20	12.26	12.23	12.52	12.14	133,901	16,484.16	股吧
sz002465	海格通信	　11.18	-0.26	-2.273%	11.17	11.18	11.44	11.44	11.45	11.04	285,950	31,930.07	股吧
sz002468	申通快递	　11.76	+0.13	+1.118%	11.76	11.77	11.63	11.62	11.76	11.20	207,814	23,757.09	股吧
sz002500	山西证券	　7.64	-0.17	-2.177%	7.64	7.65	7.81	7.81	7.84	7.55	321,503	24,601.11	股吧
sz002503	搜于特	　2.15	-0.07	-3.153%	2.15	2.16	2.22	2.22	2.23	2.14	377,743	8,196.69	股吧
sz002505	大康农业	　2.62	+0.01	+0.383%	2.62	2.63	2.61	2.58	2.65	2.57	897,764	23,475.83	股吧
sz002506	协鑫集成	　4.08	+0.02	+0.493%	4.08	4.09	4.06	4.09	4.23	3.98	1,603,786	65,748.52	股吧
sz002507	涪陵榨菜	　43.45	-1.38	-3.078%	43.44	43.45	44.83	44.83	45.10	42.51	150,618	65,337.57	股吧
sz002511	中顺洁柔	　20.58	-0.56	-2.649%	20.58	20.59	21.14	21.12	21.12	20.42	167,820	34,734.94	股吧
sz002544	杰赛科技	　15.29	-0.49	-3.105%	15.29	15.30	15.78	15.92	16.18	15.16	118,290	18,480.50	股吧
sz002557	洽洽食品	　58.66	-0.18	-0.306%	58.50	58.66	58.84	58.94	59.76	57.81	39,712	23,338.16	股吧
sz002563	森马服饰	　9.39	-0.25	-2.593%	9.39	9.40	9.64	9.64	9.78	9.30	144,466	13,699.42	股吧
sz002568	百润股份	　90.27	-0.33	-0.364%	90.22	90.27	90.60	90.15	93.40	89.13	60,291	55,109.74	股吧
sz002572	索菲亚	　25.38	-0.69	-2.647%	25.38	25.39	26.07	26.13	26.47	25.38	100,311	25,925.77	股吧
sz002583	海能达	　6.21	-0.24	-3.721%	6.20	6.21	6.45	6.45	6.46	6.12	232,178	14,422.37	股吧
sz002589	瑞康医药	　5.86	-0.07	-1.180%	5.85	5.86	5.93	5.91	6.00	5.75	150,381	8,821.46	股吧
sz002595	豪迈科技	　26.60	-0.53	-1.954%	26.60	26.62	27.13	27.09	27.54	26.50	43,790	11,803.66	股吧
sz002603	以岭药业	　23.78	-0.70	-2.859%	23.78	23.79	24.48	24.50	24.76	23.61	108,310	26,124.08	股吧
