代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz000723	美锦能源	　6.71	-0.06	-0.886%	6.71	6.72	6.77	6.76	6.82	6.66	834,445	56,089.88	股吧
sz000725	京东方Ａ	　5.36	-0.13	-2.368%	5.36	5.37	5.49	5.45	5.50	5.32	8,307,512	447,728.98	股吧
sz000728	国元证券	　9.26	-0.18	-1.907%	9.25	9.26	9.44	9.31	9.37	9.15	881,348	81,352.72	股吧
sz000768	中航西飞	　31.09	+0.30	+0.974%	31.08	31.09	30.79	30.56	31.44	29.91	525,757	161,836.30	股吧
sz000776	广发证券	　17.06	-0.33	-1.898%	17.05	17.06	17.39	17.27	17.33	16.96	652,290	111,371.21	股吧
sz000783	长江证券	　8.69	-0.13	-1.474%	8.69	8.70	8.82	8.79	8.80	8.60	497,772	43,199.10	股吧
sz000786	北新建材	　39.00	-0.05	-0.128%	39.00	39.01	39.05	39.05	39.35	38.75	66,638	26,010.02	股吧
sz000858	五 粮 液	　267.19	+5.56	+2.125%	267.18	267.19	261.63	260.50	268.00	260.15	170,511	453,600.49	股吧
sz000860	顺鑫农业	　62.60	+1.95	+3.215%	62.59	62.60	60.65	60.63	63.09	60.32	140,606	87,184.82	股吧
sz000876	新 希 望	　26.57	-0.10	-0.375%	26.56	26.57	26.67	26.70	26.84	26.29	312,773	82,795.81	股吧
sz000895	双汇发展	　48.08	+0.59	+1.242%	48.08	48.09	47.49	47.50	48.30	47.40	135,709	65,119.56	股吧
sz000938	紫光股份	　23.07	+0.11	+0.479%	23.07	23.08	22.96	22.90	23.08	22.74	180,219	41,329.79	股吧
sz000961	中南建设	　9.91	-0.03	-0.302%	9.91	9.92	9.94	9.88	9.98	9.64	324,030	31,734.44	股吧
sz000963	华东医药	　29.33	+0.31	+1.068%	29.32	29.33	29.02	28.85	29.38	28.79	146,887	42,910.06	股吧
sz000977	浪潮信息	　28.97	-0.51	-1.730%	28.97	28.98	29.48	29.48	29.48	28.90	169,608	49,327.77	股吧
sz001979	招商蛇口	　14.11	-0.32	-2.218%	14.11	14.12	14.43	14.44	14.47	13.99	284,780	40,321.64	股吧
sz002001	新 和 成	　32.99	-0.08	-0.242%	32.99	33.00	33.07	32.78	33.07	32.50	81,131	26,625.09	股吧
sz002007	华兰生物	　46.07	+0.29	+0.633%	46.07	46.08	45.78	46.00	46.78	45.51	286,037	131,817.04	股吧
sz002008	大族激光	　39.48	-0.22	-0.554%	39.47	39.48	39.70	39.70	40.19	38.96	160,249	63,233.86	股吧
sz002024	苏宁易购	　9.05	-0.04	-0.440%	9.05	9.06	9.09	9.10	9.11	9.00	188,570	17,041.85	股吧
sz002027	分众传媒	　10.28	-0.04	-0.388%	10.27	10.28	10.32	10.32	10.40	10.17	496,468	50,947.76	股吧
sz002032	苏 泊 尔	　72.17	+0.98	+1.377%	72.17	72.18	71.19	71.30	73.15	70.80	23,495	16,939.26	股吧
sz002044	美年健康	　13.04	-0.07	-0.534%	13.04	13.05	13.11	13.09	13.27	12.88	401,861	52,304.48	股吧
sz002050	三花智控	　23.67	+0.25	+1.067%	23.66	23.67	23.42	23.19	23.77	23.18	260,926	61,383.46	股吧
sz002120	韵达股份	　18.07	+0.10	+0.556%	18.06	18.07	17.97	17.95	18.20	17.85	105,614	19,074.37	股吧
sz002129	中环股份	　24.18	+0.46	+1.939%	24.17	24.18	23.72	23.77	24.56	23.60	588,072	141,705.86	股吧
sz002142	宁波银行	　36.87	-0.36	-0.967%	36.86	36.87	37.23	37.28	37.29	36.32	338,102	123,586.78	股吧
sz002146	荣盛发展	　7.28	-0.10	-1.355%	7.28	7.29	7.38	7.38	7.38	7.25	228,751	16,677.92	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz002153	石基信息	　34.95	+0.31	+0.895%	34.95	34.96	34.64	34.87	35.19	34.07	27,502	9,555.57	股吧
sz002157	正邦科技	　19.01	+0.07	+0.370%	19.01	19.02	18.94	18.98	19.13	18.79	300,755	56,989.82	股吧
sz002179	中航光电	　61.38	+0.20	+0.327%	61.38	61.40	61.18	60.61	61.75	59.81	73,635	44,973.64	股吧
sz002202	金风科技	　12.41	+0.06	+0.486%	12.41	12.42	12.35	12.37	12.47	12.17	377,734	46,681.51	股吧
sz002230	科大讯飞	　38.71	-0.66	-1.676%	38.70	38.71	39.37	39.20	39.35	38.40	269,191	104,155.70	股吧
sz002236	大华股份	　21.46	+0.23	+1.083%	21.46	21.47	21.23	21.11	21.55	21.08	215,774	46,083.68	股吧
sz002241	歌尔股份	　38.35	+1.23	+3.314%	38.35	38.36	37.12	37.00	38.50	36.78	762,750	287,851.92	股吧
sz002252	上海莱士	　8.41	-0.07	-0.825%	8.40	8.41	8.48	8.45	8.55	8.36	290,458	24,535.01	股吧
sz002271	东方雨虹	　35.10	+0.60	+1.739%	35.09	35.10	34.50	34.50	35.30	34.02	183,156	63,789.30	股吧
sz002304	洋河股份	　196.88	+14.26	+7.809%	196.87	196.88	182.62	183.42	200.02	182.50	151,197	292,519.44	股吧
sz002311	海大集团	　60.22	+0.57	+0.956%	60.22	60.23	59.65	59.18	61.15	58.20	82,381	49,715.24	股吧
sz002352	顺丰控股	　83.06	+2.17	+2.683%	83.05	83.06	80.89	80.65	83.39	80.40	212,964	175,929.90	股吧
sz002371	北方华创	　165.38	+0.46	+0.279%	165.38	165.39	164.92	164.11	166.77	163.50	52,047	85,846.05	股吧
sz002410	广联达	　66.35	-1.05	-1.558%	66.35	66.40	67.40	67.61	68.31	66.00	59,296	39,618.37	股吧
sz002415	海康威视	　45.87	+0.37	+0.813%	45.87	45.88	45.50	45.14	46.00	45.14	307,253	140,301.61	股吧
sz002422	科伦药业	　21.31	+0.07	+0.330%	21.31	21.32	21.24	21.24	21.43	21.17	56,845	12,117.76	股吧
sz002456	欧菲光	　15.57	-0.26	-1.642%	15.56	15.57	15.83	15.60	15.72	15.49	454,053	70,789.98	股吧
sz002460	赣锋锂业	　78.02	+3.26	+4.361%	78.02	78.10	74.76	75.11	78.53	75.11	268,703	207,202.89	股吧
sz002463	沪电股份	　20.17	-0.24	-1.176%	20.17	20.18	20.41	20.39	21.06	20.10	425,876	87,813.35	股吧
sz002466	天齐锂业	　27.21	+1.81	+7.126%	27.20	27.21	25.40	25.32	27.75	25.29	988,842	261,055.65	股吧
sz002468	申通快递	　12.82	-0.03	-0.233%	12.81	12.82	12.85	12.87	12.88	12.75	54,623	6,993.93	股吧
sz002475	立讯精密	　52.14	+0.87	+1.697%	52.14	52.15	51.27	51.29	52.46	50.71	513,233	265,298.00	股吧
sz002493	荣盛石化	　25.55	+0.31	+1.228%	25.55	25.56	25.24	25.02	25.64	24.92	180,801	45,695.99	股吧
sz002508	老板电器	　41.57	+0.55	+1.341%	41.55	41.57	41.02	41.03	41.75	40.69	49,239	20,338.82	股吧
sz002555	三七互娱	　29.18	+0.01	+0.034%	29.17	29.18	29.17	29.29	29.39	28.51	410,397	118,749.83	股吧
sz002558	巨人网络	　17.80	+0.05	+0.282%	17.79	17.80	17.75	17.75	17.84	17.55	38,697	6,845.50	股吧
sz002594	比亚迪	　171.86	+0.77	+0.450%	171.86	171.87	171.09	171.60	178.80	170.40	394,490	688,891.09	股吧
sz002601	龙蟒佰利	　31.93	-0.44	-1.359%	31.92	31.93	32.37	32.10	32.32	31.36	210,695	66,963.48	股吧
sz002602	世纪华通	　8.21	+0.10	+1.233%	8.20	8.21	8.11	8.12	8.25	8.05	518,076	42,286.90	股吧
sz002607	中公教育	　37.67	+0.43	+1.155%	37.66	37.67	37.24	37.27	37.92	36.66	83,738	31,321.00	股吧
sz002624	完美世界	　28.85	+0.34	+1.193%	28.84	28.85	28.51	28.50	28.86	28.31	166,089	47,560.08	股吧
sz002673	西部证券	　9.89	-0.26	-2.562%	9.89	9.90	10.15	10.01	10.06	9.76	688,458	67,985.58	股吧
sz002714	牧原股份	　78.14	-0.93	-1.176%	78.13	78.14	79.07	78.90	79.47	77.38	154,719	120,888.55	股吧
sz002736	国信证券	　14.15	+0.01	+0.071%	14.14	14.15	14.14	14.19	14.57	14.11	512,190	73,261.66	股吧
sz002739	万达电影	　18.89	-0.32	-1.666%	18.89	18.90	19.21	19.08	19.25	18.70	314,658	59,611.10	股吧
sz002773	康弘药业	　44.49	+0.05	+0.113%	44.49	44.50	44.44	44.98	46.00	44.38	44,058	19,850.73	股吧
sz002841	视源股份	　106.75	+0.33	+0.310%	106.75	106.78	106.42	106.06	107.50	104.78	9,230	9,836.54	股吧
sz002916	深南电路	　112.29	+2.34	+2.128%	112.29	112.30	109.95	109.80	112.79	109.40	50,708	56,755.64	股吧
sz002938	鹏鼎控股	　55.40	-0.32	-0.574%	55.39	55.40	55.72	55.31	56.30	54.87	76,770	42,619.11	股吧
sz002939	长城证券	　13.67	-0.20	-1.442%	13.66	13.67	13.87	13.75	13.76	13.41	283,122	38,510.74	股吧
sz002945	华林证券	　16.50	+0.48	+2.996%	16.50	16.51	16.02	15.80	16.98	15.35	738,502	119,486.95	股吧
sz002958	青农商行	　5.14	-0.22	-4.104%	5.13	5.14	5.36	5.27	5.28	5.11	939,450	48,603.08	股吧
sz003816	中国广核	　2.82	+0.02	+0.714%	2.82	2.83	2.80	2.80	2.84	2.77	940,219	26,309.80	股吧
sz300003	乐普医疗	　29.67	+0.03	+0.101%	29.67	29.68	29.64	29.65	29.78	29.18	158,199	46,582.64	股吧
sz300014	亿纬锂能	　62.24	+0.08	+0.129%	62.24	62.25	62.16	62.08	62.74	60.98	252,648	156,617.94	股吧
sz300015	爱尔眼科	　67.01	+0.42	+0.631%	67.00	67.01	66.59	66.17	68.04	65.86	214,599	143,483.28	股吧
sz300033	同花顺	　143.74	-3.73	-2.529%	143.74	143.75	147.47	146.00	146.50	142.41	64,082	92,085.19	股吧
sz300059	东方财富	　28.36	-0.84	-2.877%	28.35	28.36	29.20	28.79	28.83	27.98	2,985,108	846,175.97	股吧
sz300122	智飞生物	　139.31	+5.30	+3.955%	139.30	139.31	134.01	134.00	140.53	132.00	205,707	282,936.64	股吧
sz300124	汇川技术	　85.47	+4.43	+5.466%	85.47	85.50	81.04	80.35	86.30	79.92	143,399	120,896.14	股吧
sz300136	信维通信	　45.81	-0.42	-0.909%	45.81	45.82	46.23	46.03	46.44	44.91	172,117	78,499.92	股吧
sz300142	沃森生物	　45.66	+0.36	+0.795%	45.66	45.67	45.30	45.00	46.25	44.52	408,351	185,764.34	股吧
sz300144	宋城演艺	　18.67	+0.05	+0.269%	18.66	18.67	18.62	18.57	18.75	18.38	131,280	24,324.55	股吧
sz300347	泰格医药	　130.00	+7.40	+6.036%	129.99	130.00	122.60	122.65	130.10	121.89	78,742	100,077.36	股吧
sz300408	三环集团	　34.20	+0.32	+0.945%	34.19	34.20	33.88	34.01	34.20	33.64	119,249	40,585.49	股吧
sz300413	芒果超媒	　67.50	+1.26	+1.902%	67.48	67.50	66.24	67.00	68.00	66.30	66,650	44,817.84	股吧
sz300433	蓝思科技	　32.79	+0.21	+0.645%	32.78	32.79	32.58	32.32	32.90	32.10	313,742	101,904.51	股吧
sz300498	温氏股份	　19.43	-0.15	-0.766%	19.43	19.44	19.58	19.60	19.65	19.40	196,205	38,203.54	股吧
sz300601	康泰生物	　156.90	+1.80	+1.161%	156.90	156.93	155.10	153.00	158.33	151.99	67,406	105,018.30	股吧
sz300628	亿联网络	　73.80	-0.20	-0.270%	73.72	73.80	74.00	74.70	75.90	72.68	28,395	20,987.90	股吧
